Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000026576,Atp1b1,Gene Expression,0.05992505875389163,0.0,0.0,4633,0.8431728154854103,2664
ENSMUSG00000047230,Cldn2,Gene Expression,0.05985408024640994,0.0,0.0,2273,0.4260878726745478,1681
ENSMUSG00000030088,Aldh1l1,Gene Expression,0.05977244541773494,0.0,0.0,46255,8.433498646489872,4846
ENSMUSG00000014313,Cox6c,Gene Expression,0.05975620787918593,0.0,0.0,20077,3.596741449140513,4606
ENSMUSG00000021091,Serpina3n,Gene Expression,0.05940373790328752,0.0,0.0,23413,4.261230524054097,4695
ENSMUSG00000056071,S100a9,Gene Expression,0.05924635699585486,0.0,0.0,220,0.04205608023648292,184
ENSMUSG00000020098,Pcbd1,Gene Expression,0.05866886360673826,0.0,0.0,20290,3.6645444467225325,4589
ENSMUSG00000026728,Vim,Gene Expression,0.05864753678175208,0.0,0.0,2868,0.5258631356470425,1918
ENSMUSG00000061825,Ces2c,Gene Expression,0.058433216997707954,0.0,0.0,1096,0.21232303959559987,862
ENSMUSG00000028581,Laptm5,Gene Expression,0.058387864230400675,0.0,0.0,2711,0.5131535803852951,1844
ENSMUSG00000021794,Glud1,Gene Expression,0.05811706523742931,0.0,0.0,36842,6.669116262502183,4820
ENSMUSG00000020125,Elane,Gene Expression,0.05811532265521772,0.0,0.0,26,0.005090910451266649,26
ENSMUSG00000074896,Ifit3,Gene Expression,0.05775820990519001,0.0,0.0,611,0.11271747293771153,501
ENSMUSG00000034845,Plvap,Gene Expression,0.05762000935021437,0.0,0.0,5841,1.078399546883919,3049
ENSMUSG00000029380,Cxcl1,Gene Expression,0.05719070506807859,0.0,0.0,1187,0.2164439427833775,968
ENSMUSG00000030168,Adipor2,Gene Expression,0.05711991291018352,0.0,0.0,14708,2.661236185681237,4368
ENSMUSG00000022464,Slc38a4,Gene Expression,0.05705805238289868,0.0,0.0,36659,6.653193202766207,4809
ENSMUSG00000022821,Hgd,Gene Expression,0.057038108763089304,0.0,0.0,21018,3.7796847035228702,4650
ENSMUSG00000031767,Nudt7,Gene Expression,0.056830221787353544,0.0,0.0,12996,2.3648125995416382,4285
ENSMUSG00000067149,Jchain,Gene Expression,0.056694931733349316,0.0,0.0,97,0.01917198654961532,75
ENSMUSG00000060803,Gstp1,Gene Expression,0.05626703594945299,0.0,0.0,15394,2.7862336979491302,4411
ENSMUSG00000049422,Chchd10,Gene Expression,0.05589234393088658,0.0,0.0,34351,6.177319289887936,4818
ENSMUSG00000032081,Apoc3,Gene Expression,0.055811546091250754,0.0,0.0,280481,51.25974299267909,4862
ENSMUSG00000022235,Cmbl,Gene Expression,0.05571892409674637,0.0,0.0,8627,1.574538740412827,3754
ENSMUSG00000020427,Igfbp3,Gene Expression,0.0556511062593806,0.0,0.0,2441,0.4688691890407732,1738
ENSMUSG00000023019,Gpd1,Gene Expression,0.05556135687674812,0.0,0.0,10788,2.0528654510455047,4164
ENSMUSG00000035699,Slc51a,Gene Expression,0.05536064836932431,0.0,0.0,6,0.0009368733792540135,6
ENSMUSG00000028223,Decr1,Gene Expression,0.05517427780310442,0.0,0.0,11524,2.0687630622419095,4111
ENSMUSG00000072849,Serpina1e,Gene Expression,0.05506852013475699,0.0,0.0,965,0.16520170162225908,765
ENSMUSG00000044748,Defb1,Gene Expression,0.05498650682775162,0.0,0.0,1006,0.17958484091329785,835
ENSMUSG00000022040,Ephx2,Gene Expression,0.05480553548286765,0.0,0.0,20449,3.6924478213274425,4602
ENSMUSG00000073988,Ttpa,Gene Expression,0.05454460444590864,0.0,0.0,26979,5.002172288766792,4780
ENSMUSG00000020592,Sdc1,Gene Expression,0.05453029376859099,0.0,0.0,12512,2.2653921972673072,4162
ENSMUSG00000028553,Angptl3,Gene Expression,0.05427362712473587,0.0,0.0,13371,2.4282089227263564,4299
ENSMUSG00000030666,Calcb,Gene Expression,0.054201304248225744,0.0,0.0,4,0.0007263896727121626,4
ENSMUSG00000036427,Gpi1,Gene Expression,0.053902500435556645,0.0,0.0,11160,2.059915200596273,4123
ENSMUSG00000015837,Sqstm1,Gene Expression,0.05390057052201502,0.0,0.0,16702,3.1103559336529982,4551
ENSMUSG00000023224,Serping1,Gene Expression,0.05389044640673945,0.0,0.0,28236,5.151222318937367,4770
ENSMUSG00000066900,Suds3,Gene Expression,0.05379602689098441,0.0,0.0,3242,0.6271711447281472,2212
ENSMUSG00000022126,Acod1,Gene Expression,0.05374030787727839,0.0,0.0,100,0.019822582050067147,86
ENSMUSG00000021236,Entpd5,Gene Expression,0.05363239521681482,0.0,0.0,8889,1.6510950398855881,3774
ENSMUSG00000005803,Sqor,Gene Expression,0.05354706741177924,0.0,0.0,6711,1.1965398933286855,3340
ENSMUSG00000019428,Fkbp8,Gene Expression,0.05337290233921281,0.0,0.0,17057,3.2347147634895146,4569
ENSMUSG00000027605,Acss2,Gene Expression,0.05334555695874648,0.0,0.0,17558,3.306811072929133,4605
ENSMUSG00000024924,Vldlr,Gene Expression,0.05328981244011467,0.0,0.0,476,0.09480717656557057,418
ENSMUSG00000040152,Thbs1,Gene Expression,0.05299256960500971,0.0,0.0,432,0.0752739098064505,365
ENSMUSG00000023367,Tmem176a,Gene Expression,0.05255208881286466,0.0,0.0,10774,1.9240794965165775,4058
ENSMUSG00000036655,Colec11,Gene Expression,0.052492254880371014,0.0,0.0,3964,0.7215264172857041,2435
ENSMUSG00000049152,Ugt3a2,Gene Expression,0.05237333122068966,0.0,0.0,14276,2.6214260296042533,4372
ENSMUSG00000002769,Gnmt,Gene Expression,0.05234820590385299,0.0,0.0,90855,16.46214045188992,4861
ENSMUSG00000031173,Otc,Gene Expression,0.052157743962041286,0.0,0.0,18136,3.2508593964025905,4536
ENSMUSG00000003526,Prodh,Gene Expression,0.05198871188259696,0.0,0.0,9708,1.8594860080602569,3965
ENSMUSG00000018604,Tbx3,Gene Expression,0.05165777423999047,0.0,0.0,876,0.16917727468930516,742
ENSMUSG00000036309,Skp1a,Gene Expression,0.051608697855837576,0.0,0.0,28207,5.132202895991674,4785
ENSMUSG00000004980,Hnrnpa2b1,Gene Expression,0.051472091205234036,0.0,0.0,9271,1.7791039939529854,3916
ENSMUSG00000103711,Tstd1,Gene Expression,0.05136094367665947,0.0,0.0,1652,0.29568914718438705,1300
ENSMUSG00000031451,Gas6,Gene Expression,0.051276825715712154,0.0,0.0,5650,1.0587441533231177,3012
ENSMUSG00000047631,Apof,Gene Expression,0.05119645441288221,0.0,0.0,23318,4.198822256465218,4693
ENSMUSG00000054422,Fabp1,Gene Expression,0.051177571282023146,0.0,0.0,23988,4.331685644808004,4724
ENSMUSG00000050335,Lgals3,Gene Expression,0.05117740929198144,0.0,0.0,1621,0.2969041680040935,1229
ENSMUSG00000040713,Creg1,Gene Expression,0.05101029807388165,0.0,0.0,26987,4.89586403879797,4766
ENSMUSG00000079057,Cyp4v3,Gene Expression,0.05087487384273272,0.0,0.0,13918,2.5142411713137305,4327
ENSMUSG00000013593,Ndufs2,Gene Expression,0.05057692483542813,0.0,0.0,7905,1.4111230995588622,3571
ENSMUSG00000059481,Plg,Gene Expression,0.05050041855280691,0.0,0.0,86430,15.886460819103808,4862
ENSMUSG00000021210,Akr1c6,Gene Expression,0.05043123337572395,0.0,0.0,6279,1.1381466974123933,3195
ENSMUSG00000027875,Hmgcs2,Gene Expression,0.050284095533545736,0.0,0.0,71519,13.265806789906902,4860
ENSMUSG00000009863,Sdhb,Gene Expression,0.05020034955726869,0.0,0.0,17129,3.050880755269839,4474
ENSMUSG00000039653,Baat,Gene Expression,0.0497791423227135,0.0,0.0,8261,1.468241964847191,3674
ENSMUSG00000038462,Uqcrfs1,Gene Expression,0.04965785215994648,0.0,0.0,13324,2.39240523213301,4280
ENSMUSG00000026874,Hc,Gene Expression,0.049458874685064,0.0,0.0,10987,1.9885791441632732,4046
ENSMUSG00000026335,Pam,Gene Expression,0.049415206560186074,0.0,0.0,2751,0.5084832437939536,1953
ENSMUSG00000039202,Abhd2,Gene Expression,0.04927387530164925,0.0,0.0,4380,0.7879350181904405,2582
ENSMUSG00000058715,Fcer1g,Gene Expression,0.04924070975671549,0.0,0.0,2172,0.4068338834777021,1598
ENSMUSG00000021135,Slc10a1,Gene Expression,0.04916807551961035,0.0,0.0,27033,4.979864671418433,4764
ENSMUSG00000019768,Esr1,Gene Expression,0.049130438916404215,0.0,0.0,1852,0.33125141310730727,1411
ENSMUSG00000068823,Csde1,Gene Expression,0.04906705694936333,0.0,0.0,10032,1.7931008902162737,3941
ENSMUSG00000005610,Eif4g2,Gene Expression,0.04884204084254291,0.0,0.0,14250,2.5306395704755955,4379
ENSMUSG00000073481,Marc2,Gene Expression,0.048803709769474984,0.0,0.0,22659,4.142764745131686,4696
ENSMUSG00000009281,Rarres2,Gene Expression,0.04863734522939817,0.0,0.0,39223,7.133944625654835,4844
ENSMUSG00000028270,Gbp2,Gene Expression,0.0485630213722884,0.0,0.0,669,0.12525111921045673,575
ENSMUSG00000026866,Kynu,Gene Expression,0.048385562215080356,0.0,0.0,8330,1.499342926808399,3677
ENSMUSG00000035042,Ccl5,Gene Expression,0.04823563425761211,0.0,0.0,1151,0.2205631949480158,908
ENSMUSG00000058952,Cfi,Gene Expression,0.04822201674178336,0.0,0.0,7734,1.3703580685466692,3522
ENSMUSG00000045973,Slc25a51,Gene Expression,0.048188317334317415,0.0,0.0,3944,0.6851243402211721,2377
ENSMUSG00000001155,Ftcd,Gene Expression,0.04810274409128703,0.0,0.0,8909,1.6380688296170496,3754
ENSMUSG00000036478,Btg1,Gene Expression,0.047874816483878306,0.0,0.0,7473,1.354160933090015,3510
ENSMUSG00000027809,Etfdh,Gene Expression,0.047338774515282026,0.0,0.0,11982,2.160898740019575,4145
ENSMUSG00000035780,Ugt2a3,Gene Expression,0.047139692161301976,0.0,0.0,9684,1.7531113387590391,3937
ENSMUSG00000030579,Tyrobp,Gene Expression,0.04685348163964124,0.0,0.0,1607,0.2887621776113205,1238
ENSMUSG00000024827,Gldc,Gene Expression,0.046743766858585244,0.0,0.0,2508,0.4446433758088081,1786
ENSMUSG00000034463,Scara3,Gene Expression,0.04671594921631096,0.0,0.0,186,0.03230147829975799,166
ENSMUSG00000037254,Itih2,Gene Expression,0.04670284890245206,0.0,0.0,27935,5.058485289129033,4771
ENSMUSG00000040883,Tmem205,Gene Expression,0.046366057642537435,0.0,0.0,27114,4.911600206701245,4776
ENSMUSG00000002944,Cd36,Gene Expression,0.04617115228121108,0.0,0.0,14790,2.8435928038664735,4485
ENSMUSG00000068220,Lgals1,Gene Expression,0.04579929762072935,0.0,0.0,2684,0.5069033678484924,1880
ENSMUSG00000026750,Psmb7,Gene Expression,0.04551541134499385,0.0,0.0,7364,1.312769893346421,3473
ENSMUSG00000024099,Ndufv2,Gene Expression,0.045504929218113443,0.0,0.0,6990,1.247692868771032,3397
ENSMUSG00000040147,Maob,Gene Expression,0.04535670716908748,0.0,0.0,7814,1.3816585541482422,3542
ENSMUSG00000006360,Crip1,Gene Expression,0.045321101087957845,0.0,0.0,1140,0.21478866058558096,908
ENSMUSG00000031770,Herpud1,Gene Expression,0.04528220254385821,0.0,0.0,16396,2.9730403479553447,4481
ENSMUSG00000021417,Eci2,Gene Expression,0.04515347955057583,0.0,0.0,8508,1.5659531435628642,3659
ENSMUSG00000008153,Clstn3,Gene Expression,0.04495940156961886,0.0,0.0,778,0.15595323152033483,673
ENSMUSG00000041028,Ghitm,Gene Expression,0.04437301931259494,0.0,0.0,9648,1.7178025454780335,3875
ENSMUSG00000021238,Aldh6a1,Gene Expression,0.04426027679532148,0.0,0.0,22166,4.052717272082498,4690
ENSMUSG00000075203,Olfr1040,Gene Expression,0.04408238400731356,0.0,0.0,8,0.0011375758078136001,8
ENSMUSG00000026405,C4bp,Gene Expression,0.044045105357390736,0.0,0.0,27919,5.106061610458098,4769
ENSMUSG00000038286,Bphl,Gene Expression,0.04401580625594144,0.0,0.0,12081,2.1707919318133984,4189
ENSMUSG00000094806,Cyp2d10,Gene Expression,0.04398643236506249,0.0,0.0,18181,3.328205275892366,4566
ENSMUSG00000018293,Pfn1,Gene Expression,0.0439772189792414,0.0,0.0,21732,4.0616693539516024,4692
ENSMUSG00000029201,Ugdh,Gene Expression,0.04394971852632034,0.0,0.0,10007,1.7955057666442058,3920
ENSMUSG00000081218,Gm4297,Gene Expression,0.043812861690843315,0.0,0.0,11,0.0020409220259755717,11
ENSMUSG00000019880,Rspo3,Gene Expression,0.04380711444033534,0.0,0.0,598,0.11591263256399657,536
ENSMUSG00000000567,Sox9,Gene Expression,0.043638710540995385,0.0,0.0,640,0.10973371032216286,556
ENSMUSG00000074491,Clec4g,Gene Expression,0.043595890420778494,0.0,0.0,7132,1.3706071938099054,3520
ENSMUSG00000054630,Ugt2b5,Gene Expression,0.04359314208398305,0.0,0.0,13156,2.4077946766914375,4292
ENSMUSG00000045394,Epcam,Gene Expression,0.043535396347181836,0.0,0.0,192,0.03510112170341176,168
ENSMUSG00000027761,Aadac,Gene Expression,0.04353422341806891,0.0,0.0,12504,2.273368155649217,4236
ENSMUSG00000078365,Mos,Gene Expression,0.04345804877660598,0.0,0.0,32,0.005440077206052318,32
ENSMUSG00000029596,Sdsl,Gene Expression,0.04334396475972109,0.0,0.0,1016,0.18109918207781497,855
ENSMUSG00000008845,Cd163,Gene Expression,0.04322703469316501,0.0,0.0,662,0.12724153905789407,587
ENSMUSG00000018796,Acsl1,Gene Expression,0.043016363932393435,0.0,0.0,13430,2.4647530525169885,4347
ENSMUSG00000041577,Prelp,Gene Expression,0.042993077226403796,0.0,0.0,3551,0.6570518688155617,2307
ENSMUSG00000060969,Irx1,Gene Expression,0.04284115912869468,0.0,0.0,49,0.009013168698891679,47
ENSMUSG00000024863,Mbl2,Gene Expression,0.04273655374740847,0.0,0.0,14296,2.6136354399374504,4387
ENSMUSG00000001891,Ugp2,Gene Expression,0.042656931258373894,0.0,0.0,14692,2.6335835721928214,4361
ENSMUSG00000025481,Urah,Gene Expression,0.042498653658021725,0.0,0.0,16252,2.9113134541328107,4452
ENSMUSG00000041237,Pklr,Gene Expression,0.04248227227730118,0.0,0.0,33386,6.2198407407967515,4813
ENSMUSG00000026664,Phyh,Gene Expression,0.042294023982084414,0.0,0.0,13533,2.4157021675927077,4281
ENSMUSG00000033898,Cfhr2,Gene Expression,0.04214590182045523,0.0,0.0,27160,5.01511491286092,4757
ENSMUSG00000031445,Proz,Gene Expression,0.0421427114709662,0.0,0.0,16259,2.996927955451831,4508
ENSMUSG00000032085,Tagln,Gene Expression,0.04203446291496005,0.0,0.0,502,0.08713778091853171,428
ENSMUSG00000030560,Ctsc,Gene Expression,0.04197593949881413,0.0,0.0,2935,0.5387277493439233,1982
ENSMUSG00000025950,Idh1,Gene Expression,0.04191262581951307,0.0,0.0,12465,2.2347945588001337,4229
ENSMUSG00000048856,Slc25a47,Gene Expression,0.04187640889906953,0.0,0.0,24253,4.455941573804407,4746
ENSMUSG00000025137,Pcyt2,Gene Expression,0.04182192159165373,0.0,0.0,19491,3.6181747977642096,4619
ENSMUSG00000022450,Ndufa6,Gene Expression,0.04168244620127726,0.0,0.0,8557,1.519438641817806,3675
ENSMUSG00000032271,Nnmt,Gene Expression,0.041646824500524884,0.0,0.0,5764,1.035776684754822,3050
ENSMUSG00000031924,Cyb5b,Gene Expression,0.041633618814864014,0.0,0.0,7380,1.34834805415378,3496
ENSMUSG00000020368,Canx,Gene Expression,0.04144134390219621,0.0,0.0,15030,2.680600106397717,4439
ENSMUSG00000003623,Crot,Gene Expression,0.0414219545196835,0.0,0.0,15219,2.7645333649919905,4427
ENSMUSG00000022853,Ehhadh,Gene Expression,0.041392058553847644,0.0,0.0,15520,2.844268164076102,4475
ENSMUSG00000025792,Slc25a10,Gene Expression,0.041382583008067624,0.0,0.0,9377,1.7340229569842287,3913
ENSMUSG00000039630,Hnrnpu,Gene Expression,0.041254674946937,0.0,0.0,4309,0.824098819161647,2669
ENSMUSG00000001025,S100a6,Gene Expression,0.041180310204781086,0.0,0.0,641,0.1124852596211047,531
ENSMUSG00000049103,Ccr2,Gene Expression,0.04117353521786709,0.0,0.0,384,0.07314427050008791,338
ENSMUSG00000041559,Fmod,Gene Expression,0.040831382800429056,0.0,0.0,119,0.020370975121817427,104
ENSMUSG00000028672,Hmgcl,Gene Expression,0.04064274134477446,0.0,0.0,12635,2.2403775776381796,4238
ENSMUSG00000018770,Atp5g3,Gene Expression,0.040593578618605484,0.0,0.0,22905,4.107542979443145,4675
ENSMUSG00000027577,Chrna4,Gene Expression,0.040297470456398685,0.0,0.0,926,0.17413108221510942,781
ENSMUSG00000024975,Pdcd4,Gene Expression,0.040252401165452666,0.0,0.0,9107,1.6485184873151295,3803
ENSMUSG00000039450,Dcxr,Gene Expression,0.040169893834525856,0.0,0.0,6455,1.2255028584143937,3330
ENSMUSG00000042436,Mfap4,Gene Expression,0.0401352923333121,0.0,0.0,149,0.023877224206641973,129
ENSMUSG00000089960,Ugt1a1,Gene Expression,0.040051330892221924,0.0,0.0,17879,3.3248497170815825,4570
ENSMUSG00000029311,Hsd17b11,Gene Expression,0.03998668088116197,0.0,0.0,10684,2.026038039349018,4108
ENSMUSG00000031029,Eif3f,Gene Expression,0.03976288892557294,0.0,0.0,8432,1.5073832925949147,3676
ENSMUSG00000030208,Emp1,Gene Expression,0.039634388094511266,0.0,0.0,274,0.04900640623362559,240
ENSMUSG00000024747,Aldh1a7,Gene Expression,0.039632721576619116,0.0,0.0,13374,2.452203609244421,4318
ENSMUSG00000032028,Nxpe2,Gene Expression,0.03935472763514931,0.0,0.0,734,0.13978280428336098,624
ENSMUSG00000005413,Hmox1,Gene Expression,0.039350221286181965,0.0,0.0,2367,0.44161254627429686,1700
ENSMUSG00000029661,Col1a2,Gene Expression,0.03925441383128628,0.0,0.0,1184,0.2170572870295064,962
ENSMUSG00000022445,Cyp2d26,Gene Expression,0.03920200015862439,0.0,0.0,50184,9.197434708679655,4852
ENSMUSG00000093930,Hmgcs1,Gene Expression,0.03916518065025159,0.0,0.0,6191,1.1086489923456724,3208
ENSMUSG00000067235,H2-Q10,Gene Expression,0.03908486997716304,0.0,0.0,96998,18.027737919197744,4861
ENSMUSG00000002602,Axl,Gene Expression,0.03908308628769078,0.0,0.0,1872,0.3529780770416737,1436
ENSMUSG00000021270,Hsp90aa1,Gene Expression,0.03903400294126366,0.0,0.0,8321,1.4982639380383096,3684
ENSMUSG00000073514,Dok6,Gene Expression,0.03899575048604249,0.0,0.0,4,0.000684265958683915,4
ENSMUSG00000032314,Etfa,Gene Expression,0.03890448970371023,0.0,0.0,16977,3.0281600541785774,4462
ENSMUSG00000017466,Timp2,Gene Expression,0.03884391831768898,0.0,0.0,1272,0.22633759933713168,1023
ENSMUSG00000018830,Myh11,Gene Expression,0.038613994865448927,0.0,0.0,151,0.026153892318331037,134
ENSMUSG00000044349,Snhg11,Gene Expression,0.03856569816381506,2.220446049250313e-16,1.001696773927606e-14,620,0.1293738927259497,544
ENSMUSG00000070348,Ccnd1,Gene Expression,0.03838077035204973,2.220446049250313e-16,1.001696773927606e-14,3817,0.7096184787290643,2449
ENSMUSG00000028088,Fmo5,Gene Expression,0.038323428352080635,2.220446049250313e-16,1.001696773927606e-14,12696,2.352508076451168,4256
ENSMUSG00000036446,Lum,Gene Expression,0.03826185228591818,2.220446049250313e-16,1.001696773927606e-14,944,0.17177820645068312,790
ENSMUSG00000020911,Krt19,Gene Expression,0.03825083338506977,2.220446049250313e-16,1.001696773927606e-14,82,0.014263841521411537,75
ENSMUSG00000028452,Vcp,Gene Expression,0.038215035650807395,2.220446049250313e-16,1.001696773927606e-14,15407,2.8261899425036137,4450
ENSMUSG00000037542,Aldh8a1,Gene Expression,0.03818957554533365,2.220446049250313e-16,1.001696773927606e-14,11643,2.106750401423493,4136
ENSMUSG00000029675,Eln,Gene Expression,0.038052071279113,2.220446049250313e-16,1.001696773927606e-14,236,0.04144733041801119,215
ENSMUSG00000066154,Mup3,Gene Expression,0.03791142078430641,4.440892098500626e-16,1.994053717795281e-14,305328,56.43142193186219,4862
ENSMUSG00000078853,Igtp,Gene Expression,0.037856158217051544,4.440892098500626e-16,1.994053717795281e-14,1983,0.3680027286827611,1499
ENSMUSG00000027712,Anxa5,Gene Expression,0.037675617295860206,6.661338147750939e-16,2.970309183799221e-14,7151,1.297843893194898,3394
ENSMUSG00000046805,Mpeg1,Gene Expression,0.03762474683834828,6.661338147750939e-16,2.970309183799221e-14,3169,0.5761623635282409,2106
ENSMUSG00000024621,Csf1r,Gene Expression,0.03760684850446097,8.881784197001252e-16,3.951265796462705e-14,2237,0.41433814081616616,1633
ENSMUSG00000063350,Olfr874,Gene Expression,0.03754161642801487,0.0,0.0,5,0.0008681218742568222,5
ENSMUSG00000044627,Swi5,Gene Expression,0.037428721410421896,1.1102230246251565e-15,4.9277018717406433e-14,8278,1.4897099433691285,3684
ENSMUSG00000073155,1810058I24Rik,Gene Expression,0.03727128838644407,1.3322676295501878e-15,5.899648585752935e-14,2965,0.568391852278784,2051
ENSMUSG00000091243,Vgll3,Gene Expression,0.03708748462453501,6.661338147750939e-16,2.970309183799221e-14,47,0.007524847123431575,44
ENSMUSG00000027673,Ndufb5,Gene Expression,0.03707475093489707,1.9984014443252818e-15,8.829175922485758e-14,10941,1.964790459277454,4041
ENSMUSG00000010841,Cfap97d1,Gene Expression,0.03701488106449715,0.0,0.0,7,0.001413453595116773,7
ENSMUSG00000005087,Cd44,Gene Expression,0.03696361525822217,2.4424906541753444e-15,1.0766521160498777e-13,1407,0.26209894434193004,1118
ENSMUSG00000046447,Camk2n1,Gene Expression,0.03690570138386234,2.6645352591003757e-15,1.1691786491127685e-13,5270,0.993595416878484,2976
ENSMUSG00000058076,Sdhc,Gene Expression,0.03685687055967317,2.886579864025407e-15,1.2637315436527594e-13,11653,2.1096568419447497,4120
ENSMUSG00000024052,Lpin2,Gene Expression,0.036567021195299594,4.6629367034256575e-15,2.0367834403194656e-13,14829,2.7937818418024127,4437
ENSMUSG00000064225,Paqr9,Gene Expression,0.036496699908860106,5.329070518200751e-15,2.3224860948439156e-13,15642,2.9743628486463605,4449
ENSMUSG00000028179,Cth,Gene Expression,0.036395038441216256,6.439293542825908e-15,2.793696205303051e-13,8356,1.5061158227391167,3647
ENSMUSG00000036040,Adamtsl2,Gene Expression,0.036327524659632265,6.217248937900877e-15,2.703450706338252e-13,357,0.060961133253873194,311
ENSMUSG00000027366,Sppl2a,Gene Expression,0.03624542749293515,8.215650382226158e-15,3.548387294009473e-13,4996,0.8818772710058275,2894
ENSMUSG00000074254,Cyp2a4,Gene Expression,0.03615831212055455,9.325873406851315e-15,4.018888130563241e-13,1005,0.1933096813037577,835
ENSMUSG00000060073,Psma3,Gene Expression,0.03589617543202611,1.4876988529977098e-14,6.396772992253322e-13,7231,1.2931853161259825,3487
ENSMUSG00000033715,Akr1c14,Gene Expression,0.03580405006086737,1.709743457922741e-14,7.318841828881281e-13,14367,2.6522636393657253,4412
ENSMUSG00000035836,Ugt2b1,Gene Expression,0.0357683491253962,1.8207657603852567e-14,7.759604168650709e-13,9712,1.820734906783442,3899
